Date,DBA,DBC,EEM,EFA,FXE,FXY,GLD,HYG,IEF,IWM,LQD,QQQ,SLV,SPY,TLT,USO,UUP,VNQ,XLE,XLK
2008-04-10,0.5388981717902274,0.5754853429362666,0.5324190555970579,0.5247531072963385,0.5646545359221824,0.5970469677614049,0.6024199922792673,0.6294643131358124,0.5800955363626791,0.45885096200080877,0.47377850258289667,0.5910537429538487,0.6217384057245039,0.4855110087127866,0.5470408422255358,0.5330881818815364,0.4350671736265907,0.47659448321230796,0.4630634005228729,0.5752659009174907
2008-04-11,0.5524728856430807,0.5758135888035997,0.5245079107185049,0.5179456204561899,0.5753221715716447,0.6107871269543399,0.6137358342298149,0.6301187732884402,0.5972757309446064,0.4416243487962852,0.48944479985347145,0.5734352586512305,0.626491979755524,0.4749590944952737,0.5660902843168921,0.5225273983631096,0.4576690662549612,0.4764834120270875,0.44927768260192585,0.5620771880411229
2008-04-14,0.5481079721827288,0.5730518775898866,0.5328217578420935,0.5324551089516684,0.593115423423333,0.609980630111176,0.615589921399881,0.6204752391136165,0.6095225221469128,0.4526049755768473,0.5087705486782198,0.5757338612115347,0.6293921710305178,0.4830183856601886,0.5691605042257274,0.5228379015791697,0.451708756765871,0.47976046740910944,0.4692168514725064,0.5706581058760858
2008-04-15,0.5507527202114563,0.5555527746330132,0.5287171341029883,0.5294140429184089,0.5895432769830248,0.5951141821681001,0.6173782981421626,0.6197200244982747,0.6241201528936018,0.44204271979522736,0.5225008333722608,0.5708487215449851,0.6263932058680605,0.4730877404775597,0.5927506233507418,0.5123782781532465,0.4532676997344647,0.47104968122333096,0.46996734726824807,0.5583286137636312
2008-04-16,0.5628952440995252,0.5553845784355307,0.5459776160968036,0.5367374016505034,0.5622282919184713,0.6064760060743447,0.6083257758434537,0.6159697939025429,0.6384913366121805,0.4610273194348864,0.5420134696387907,0.5748347888857174,0.6156811493134018,0.4889876798401314,0.5971717394322558,0.5162207131008059,0.43419623116294415,0.4875085485466564,0.4903095387375507,0.5629627322724814
2008-04-17,0.5526198623941002,0.5460489488585557,0.5438094257814109,0.5208328413789318,0.5597408014787061,0.6196189165079352,0.6060668068843849,0.6188589248057182,0.646511733190411,0.46212384924136934,0.5353591227174497,0.573643786162655,0.623790581779514,0.48590759571759,0.6065820918952558,0.5086147499551414,0.44086789526070064,0.4935243229562825,0.48970308916197525,0.5577448861509441
2008-04-18,0.5758230293048682,0.5596284966810109,0.5452451783833934,0.5186524430936649,0.5778752768269094,0.6195634729860876,0.6150627323013785,0.6187313512273146,0.6350654569185948,0.46241476744391297,0.5190953622155047,0.5899962006378301,0.6213970404234491,0.4881360869604709,0.5912386596375726,0.5267114581117883,0.450585973581993,0.48429363188076147,0.5148017229376598,0.5675611118046828
2008-04-21,0.575502076047284,0.5630280682916164,0.5465879410602581,0.5169359072219676,0.5413569069396089,0.5993878444461255,0.5938840961185622,0.6217706829688049,0.6167951961093726,0.46033886277184655,0.4968859342099913,0.5978476266386061,0.6077355921408767,0.4873575100482301,0.5750176757169013,0.5201942070912865,0.4298836068808831,0.4863664729657069,0.5041246784941119,0.5747520297872682
2008-04-22,0.5644211134292648,0.5711348412078276,0.5434380915213007,0.522810486215953,0.5362954397496963,0.6020693182755492,0.6022972362964679,0.6316889323038447,0.6245159801472716,0.4531079362153631,0.5124951904655479,0.59731618695777,0.6165322267312848,0.4839588428953489,0.5741654194572666,0.5219598826148415,0.4146482836367366,0.4802828303270339,0.5004188430962992,0.5778794324524513
2008-04-23,0.5700603118589416,0.5653657095470248,0.5363781822013074,0.525756402910425,0.5549429653007187,0.588137586183695,0.59866515761813,0.6216959515584243,0.6215284483855061,0.4558009942613164,0.4988966888021351,0.5971564763192762,0.6095615833875964,0.47729054391148773,0.5822237597988721,0.5086268288714823,0.4033491256099951,0.48615075941718555,0.4699230656890851,0.5695849975857037
2008-04-24,0.5678473720568988,0.5893736417006832,0.5300449676788369,0.5153122330924579,0.5682774104266912,0.5945499697659014,0.6038297085754554,0.6268367420304578,0.6095739161504831,0.45798686637883945,0.4915988032724047,0.5978637574770734,0.6152392467905045,0.47362577604152084,0.5626846410740083,0.5269962510072813,0.41276737277254244,0.47994640777305314,0.44110075868723087,0.5686714646738048
2008-04-25,0.5790330140897566,0.5667041756911008,0.533628657707318,0.515628968742579,0.5763831818895423,0.5964841292307633,0.6118790161903694,0.6277919174376256,0.6224165010894342,0.46396362768798327,0.48756568152236623,0.6026674483867556,0.6075614270983369,0.48464928216583164,0.5740563438084688,0.5217220468860833,0.41295583023135235,0.4805265604868636,0.4521457723032647,0.5860869637662925
2008-04-28,0.5716012141347271,0.5659096837987224,0.5337168857761563,0.5189256859744141,0.5854333026827052,0.6065504390015748,0.6062936087551695,0.6248115368970154,0.6388640070943947,0.47154522799758236,0.5018634494960382,0.598588592048721,0.609893521412903,0.4858983085518041,0.5809300753519233,0.5153978545108162,0.42695767400174983,0.4897600948121744,0.4554328944552818,0.585321652029238
2008-04-29,0.5857831546043847,0.5752547166516668,0.5382585803395847,0.5204757599257158,0.5769623599976028,0.5792269694300058,0.6230180850875157,0.6201439124700308,0.6499917777756742,0.4650300730388275,0.5198296842999858,0.6029518008868014,0.6159623561068388,0.47706864915936964,0.6150277353939505,0.5137101254767343,0.4240147964451037,0.4809165607720557,0.4587995776194739,0.5867958426396218
2008-04-30,0.5989346605808427,0.5750773308279051,0.5395928025864579,0.5249185360398415,0.5650341895319966,0.5690352016886275,0.6132329595216336,0.6203322293507343,0.6242759236770161,0.4675073357270515,0.5036618763831782,0.59667644587974,0.6061895184243248,0.48269333539522746,0.5900414216624723,0.5257764081424955,0.39944561224759395,0.4809337278294462,0.44768423583493244,0.5706274725928346
2008-05-01,0.5933577293817277,0.5730371990021969,0.5328694554336219,0.5143897664297623,0.5745149634956425,0.5630828413750507,0.6322180335216854,0.6151166242623103,0.6129342185210304,0.4669284635817276,0.4925803889474809,0.5978569578287833,0.6278543962574185,0.477664348342018,0.5884242673057954,0.5215298956616746,0.415702214357815,0.4872466017294783,0.427889596359153,0.5706619094775971
2008-05-02,0.608291625283865,0.5821962083569294,0.5423220248143248,0.5245537245504653,0.584972702271283,0.5606449909434162,0.6359326761232824,0.6134287307554939,0.6104247673515321,0.4757914543726954,0.4789795853596591,0.6153031819988017,0.6326909912428798,0.49055965689665193,0.577106886511097,0.5291508517335467,0.4301372768196364,0.48980538651023947,0.42897996244242537,0.5772078125007157
2008-05-05,0.5932846218752066,0.5695066286587913,0.5535928031448781,0.5302270716108728,0.5775080566484411,0.5647239354334723,0.6299981485435154,0.6168375836891028,0.6175379803836727,0.47419424314263614,0.47712644645623437,0.616744355071325,0.6219044383445311,0.48764764807240374,0.5993463922281285,0.535358101778841,0.4357730601867365,0.4867216781502228,0.4559211886906003,0.5862035366324075
